,class1,class2,path
5595,69,48,"[69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48]"
5596,69,2,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 2]"
5597,69,25,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 25]"
5598,69,45,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45]"
5599,69,6,"[69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 6]"
5600,69,7,"[69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 7]"
5601,69,28,"[69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 28]"
5602,69,47,"[69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47]"
5603,69,3,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 3]"
5604,69,26,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 26]"
5605,69,46,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46]"
5606,69,5,"[69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
5607,69,4,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46, 4]"
5608,69,27,"[69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46, 27]"
5609,51,51,[51]
5610,51,50,"[51, 50]"
5611,51,52,"[51, 52]"
5612,51,53,"[51, 53]"
5613,51,29,"[51, 50, 29]"
5614,51,49,"[51, 50, 49]"
5615,51,34,"[51, 52, 34]"
5616,51,30,"[51, 53, 30]"
5617,51,54,"[51, 53, 54]"
5618,51,56,"[51, 53, 56]"
5619,51,8,"[51, 50, 49, 8]"
5620,51,9,"[51, 50, 49, 9]"
5621,51,48,"[51, 50, 49, 48]"
5622,51,77,"[51, 52, 34, 77]"
5623,51,78,"[51, 52, 34, 78]"
5624,51,55,"[51, 53, 54, 55]"
5625,51,10,"[51, 53, 56, 10]"
5626,51,57,"[51, 53, 56, 57]"
5627,51,6,"[51, 50, 49, 48, 6]"
5628,51,7,"[51, 50, 49, 48, 7]"
5629,51,28,"[51, 50, 49, 48, 28]"
5630,51,47,"[51, 50, 49, 48, 47]"
5631,51,21,"[51, 52, 34, 77, 21]"
5632,51,76,"[51, 52, 34, 77, 76]"
5633,51,22,"[51, 52, 34, 78, 22]"
5634,51,23,"[51, 52, 34, 78, 23]"
5635,51,79,"[51, 52, 34, 78, 79]"
5636,51,11,"[51, 53, 56, 10, 11]"
5637,51,72,"[51, 53, 56, 57, 72]"
5638,51,58,"[51, 53, 56, 57, 58]"
5639,51,5,"[51, 50, 49, 48, 47, 5]"
5640,51,46,"[51, 50, 49, 48, 47, 46]"
5641,51,75,"[51, 52, 34, 77, 76, 75]"
5642,51,24,"[51, 52, 34, 78, 79, 24]"
5643,51,43,"[51, 52, 34, 78, 79, 43]"
5644,51,12,"[51, 53, 56, 10, 11, 12]"
5645,51,31,"[51, 53, 56, 57, 72, 31]"
5646,51,71,"[51, 53, 56, 57, 72, 71]"
5647,51,13,"[51, 53, 56, 57, 58, 13]"
5648,51,59,"[51, 53, 56, 57, 58, 59]"
5649,51,4,"[51, 50, 49, 48, 47, 46, 4]"
5650,51,27,"[51, 50, 49, 48, 47, 46, 27]"
5651,51,45,"[51, 50, 49, 48, 47, 46, 45]"
5652,51,74,"[51, 52, 34, 77, 76, 75, 74]"
5653,51,1,"[51, 52, 34, 78, 79, 43, 1]"
5654,51,44,"[51, 52, 34, 78, 79, 43, 44]"
5655,51,32,"[51, 53, 56, 57, 72, 71, 32]"
5656,51,35,"[51, 53, 56, 57, 72, 71, 35]"
5657,51,70,"[51, 53, 56, 57, 72, 71, 70]"
5658,51,36,"[51, 53, 56, 57, 58, 59, 36]"
5659,51,61,"[51, 53, 56, 57, 58, 59, 61]"
5660,51,60,"[51, 53, 56, 57, 58, 59, 60]"
5661,51,3,"[51, 50, 49, 48, 47, 46, 45, 3]"
5662,51,26,"[51, 50, 49, 48, 47, 46, 45, 26]"
5663,51,73,"[51, 52, 34, 77, 76, 75, 74, 73]"
5664,51,2,"[51, 52, 34, 78, 79, 43, 44, 2]"
5665,51,25,"[51, 52, 34, 78, 79, 43, 44, 25]"
5666,51,39,"[51, 53, 56, 57, 72, 71, 35, 39]"
5667,51,69,"[51, 53, 56, 57, 72, 71, 70, 69]"
5668,51,37,"[51, 53, 56, 57, 58, 59, 60, 37]"
5669,51,62,"[51, 53, 56, 57, 58, 59, 60, 62]"
5670,51,33,"[51, 52, 34, 77, 76, 75, 74, 73, 33]"
5671,51,42,"[51, 53, 56, 57, 72, 71, 70, 69, 42]"
5672,51,68,"[51, 53, 56, 57, 72, 71, 70, 69, 68]"
5673,51,14,"[51, 53, 56, 57, 58, 59, 60, 62, 14]"
5674,51,63,"[51, 53, 56, 57, 58, 59, 60, 62, 63]"
5675,51,41,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 41]"
5676,51,67,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67]"
5677,51,15,"[51, 53, 56, 57, 58, 59, 60, 62, 63, 15]"
5678,51,38,"[51, 53, 56, 57, 58, 59, 60, 62, 63, 38]"
5679,51,64,"[51, 53, 56, 57, 58, 59, 60, 62, 63, 64]"
5680,51,40,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67, 40]"
5681,51,66,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66]"
5682,51,16,"[51, 53, 56, 57, 58, 59, 60, 62, 63, 64, 16]"
5683,51,65,"[51, 53, 56, 57, 58, 59, 60, 62, 63, 64, 65]"
5684,51,17,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17]"
5685,51,18,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18]"
5686,51,19,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
5687,51,20,"[51, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
5688,55,55,[55]
5689,55,54,"[55, 54]"
5690,55,9,"[55, 54, 9]"
5691,55,53,"[55, 54, 53]"
5692,55,8,"[55, 54, 9, 8]"
5693,55,49,"[55, 54, 9, 49]"
5694,55,30,"[55, 54, 53, 30]"
5695,55,51,"[55, 54, 53, 51]"
5696,55,56,"[55, 54, 53, 56]"
5697,55,29,"[55, 54, 9, 49, 29]"
5698,55,48,"[55, 54, 9, 49, 48]"
5699,55,50,"[55, 54, 9, 49, 50]"
5700,55,52,"[55, 54, 53, 51, 52]"
5701,55,10,"[55, 54, 53, 56, 10]"
5702,55,57,"[55, 54, 53, 56, 57]"
5703,55,6,"[55, 54, 9, 49, 48, 6]"
5704,55,7,"[55, 54, 9, 49, 48, 7]"
5705,55,28,"[55, 54, 9, 49, 48, 28]"
5706,55,47,"[55, 54, 9, 49, 48, 47]"
5707,55,34,"[55, 54, 53, 51, 52, 34]"
5708,55,11,"[55, 54, 53, 56, 10, 11]"
5709,55,72,"[55, 54, 53, 56, 57, 72]"
5710,55,58,"[55, 54, 53, 56, 57, 58]"
5711,55,5,"[55, 54, 9, 49, 48, 47, 5]"
5712,55,46,"[55, 54, 9, 49, 48, 47, 46]"
5713,55,77,"[55, 54, 53, 51, 52, 34, 77]"
5714,55,78,"[55, 54, 53, 51, 52, 34, 78]"
5715,55,12,"[55, 54, 53, 56, 10, 11, 12]"
5716,55,31,"[55, 54, 53, 56, 57, 72, 31]"
5717,55,71,"[55, 54, 53, 56, 57, 72, 71]"
5718,55,13,"[55, 54, 53, 56, 57, 58, 13]"
5719,55,59,"[55, 54, 53, 56, 57, 58, 59]"
5720,55,4,"[55, 54, 9, 49, 48, 47, 46, 4]"
5721,55,27,"[55, 54, 9, 49, 48, 47, 46, 27]"
5722,55,45,"[55, 54, 9, 49, 48, 47, 46, 45]"
5723,55,21,"[55, 54, 53, 51, 52, 34, 77, 21]"
5724,55,76,"[55, 54, 53, 51, 52, 34, 77, 76]"
5725,55,22,"[55, 54, 53, 51, 52, 34, 78, 22]"
5726,55,23,"[55, 54, 53, 51, 52, 34, 78, 23]"
5727,55,79,"[55, 54, 53, 51, 52, 34, 78, 79]"
5728,55,32,"[55, 54, 53, 56, 57, 72, 71, 32]"
5729,55,35,"[55, 54, 53, 56, 57, 72, 71, 35]"
5730,55,70,"[55, 54, 53, 56, 57, 72, 71, 70]"
5731,55,36,"[55, 54, 53, 56, 57, 58, 59, 36]"
5732,55,61,"[55, 54, 53, 56, 57, 58, 59, 61]"
5733,55,60,"[55, 54, 53, 56, 57, 58, 59, 60]"
5734,55,3,"[55, 54, 9, 49, 48, 47, 46, 45, 3]"
5735,55,26,"[55, 54, 9, 49, 48, 47, 46, 45, 26]"
5736,55,44,"[55, 54, 9, 49, 48, 47, 46, 45, 44]"
5737,55,75,"[55, 54, 53, 51, 52, 34, 77, 76, 75]"
5738,55,24,"[55, 54, 53, 51, 52, 34, 78, 79, 24]"
5739,55,43,"[55, 54, 53, 51, 52, 34, 78, 79, 43]"
5740,55,39,"[55, 54, 53, 56, 57, 72, 71, 35, 39]"
5741,55,69,"[55, 54, 53, 56, 57, 72, 71, 70, 69]"
5742,55,73,"[55, 54, 53, 56, 57, 72, 71, 70, 73]"
5743,55,37,"[55, 54, 53, 56, 57, 58, 59, 60, 37]"
5744,55,62,"[55, 54, 53, 56, 57, 58, 59, 60, 62]"
5745,55,2,"[55, 54, 9, 49, 48, 47, 46, 45, 44, 2]"
5746,55,25,"[55, 54, 9, 49, 48, 47, 46, 45, 44, 25]"
5747,55,74,"[55, 54, 53, 51, 52, 34, 77, 76, 75, 74]"
5748,55,1,"[55, 54, 53, 51, 52, 34, 78, 79, 43, 1]"
5749,55,42,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 42]"
5750,55,68,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68]"
5751,55,33,"[55, 54, 53, 56, 57, 72, 71, 70, 73, 33]"
5752,55,14,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 14]"
5753,55,63,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 63]"
5754,55,41,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 41]"
5755,55,67,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67]"
5756,55,15,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 63, 15]"
5757,55,38,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 63, 38]"
5758,55,64,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 63, 64]"
5759,55,40,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67, 40]"
5760,55,66,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66]"
5761,55,16,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 63, 64, 16]"
5762,55,65,"[55, 54, 53, 56, 57, 58, 59, 60, 62, 63, 64, 65]"
5763,55,17,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17]"
5764,55,18,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18]"
5765,55,19,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 19]"
5766,55,20,"[55, 54, 53, 56, 57, 72, 71, 70, 69, 68, 67, 66, 17, 18, 20]"
5767,61,61,[61]
5768,61,59,"[61, 59]"
5769,61,60,"[61, 60]"
5770,61,36,"[61, 59, 36]"
5771,61,58,"[61, 59, 58]"
5772,61,37,"[61, 60, 37]"
5773,61,62,"[61, 60, 62]"
5774,61,13,"[61, 59, 58, 13]"
5775,61,57,"[61, 59, 58, 57]"
5776,61,14,"[61, 60, 62, 14]"
5777,61,63,"[61, 60, 62, 63]"
5778,61,12,"[61, 59, 58, 13, 12]"
5779,61,11,"[61, 59, 58, 57, 11]"
5780,61,56,"[61, 59, 58, 57, 56]"
5781,61,72,"[61, 59, 58, 57, 72]"
5782,61,15,"[61, 60, 62, 63, 15]"
5783,61,38,"[61, 60, 62, 63, 38]"
5784,61,64,"[61, 60, 62, 63, 64]"
5785,61,10,"[61, 59, 58, 57, 11, 10]"
5786,61,53,"[61, 59, 58, 57, 56, 53]"
5787,61,31,"[61, 59, 58, 57, 72, 31]"
5788,61,71,"[61, 59, 58, 57, 72, 71]"
5789,61,16,"[61, 60, 62, 63, 64, 16]"
5790,61,65,"[61, 60, 62, 63, 64, 65]"
5791,61,30,"[61, 59, 58, 57, 56, 53, 30]"
5792,61,51,"[61, 59, 58, 57, 56, 53, 51]"
5793,61,54,"[61, 59, 58, 57, 56, 53, 54]"
5794,61,32,"[61, 59, 58, 57, 72, 71, 32]"
5795,61,35,"[61, 59, 58, 57, 72, 71, 35]"
5796,61,70,"[61, 59, 58, 57, 72, 71, 70]"
5797,61,66,"[61, 60, 62, 63, 64, 65, 66]"
5798,61,50,"[61, 59, 58, 57, 56, 53, 51, 50]"
5799,61,52,"[61, 59, 58, 57, 56, 53, 51, 52]"
5800,61,9,"[61, 59, 58, 57, 56, 53, 54, 9]"
5801,61,55,"[61, 59, 58, 57, 56, 53, 54, 55]"
5802,61,39,"[61, 59, 58, 57, 72, 71, 35, 39]"
5803,61,69,"[61, 59, 58, 57, 72, 71, 70, 69]"
5804,61,73,"[61, 59, 58, 57, 72, 71, 70, 73]"
5805,61,17,"[61, 60, 62, 63, 64, 65, 66, 17]"
5806,61,67,"[61, 60, 62, 63, 64, 65, 66, 67]"
5807,61,29,"[61, 59, 58, 57, 56, 53, 51, 50, 29]"
5808,61,49,"[61, 59, 58, 57, 56, 53, 51, 50, 49]"
5809,61,34,"[61, 59, 58, 57, 56, 53, 51, 52, 34]"
5810,61,8,"[61, 59, 58, 57, 56, 53, 54, 9, 8]"
5811,61,42,"[61, 59, 58, 57, 72, 71, 70, 69, 42]"
5812,61,68,"[61, 59, 58, 57, 72, 71, 70, 69, 68]"
5813,61,33,"[61, 59, 58, 57, 72, 71, 70, 73, 33]"
5814,61,74,"[61, 59, 58, 57, 72, 71, 70, 73, 74]"
5815,61,18,"[61, 60, 62, 63, 64, 65, 66, 17, 18]"
5816,61,40,"[61, 60, 62, 63, 64, 65, 66, 67, 40]"
5817,61,48,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48]"
5818,61,77,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 77]"
5819,61,78,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78]"
5820,61,41,"[61, 59, 58, 57, 72, 71, 70, 69, 68, 41]"
5821,61,75,"[61, 59, 58, 57, 72, 71, 70, 73, 74, 75]"
5822,61,19,"[61, 60, 62, 63, 64, 65, 66, 17, 18, 19]"
5823,61,20,"[61, 60, 62, 63, 64, 65, 66, 17, 18, 20]"
5824,61,6,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 6]"
5825,61,7,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 7]"
5826,61,28,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 28]"
5827,61,47,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47]"
5828,61,21,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 77, 21]"
5829,61,76,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 77, 76]"
5830,61,22,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 22]"
5831,61,23,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 23]"
5832,61,79,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79]"
5833,61,5,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
5834,61,46,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
5835,61,24,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 24]"
5836,61,43,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43]"
5837,61,4,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
5838,61,27,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
5839,61,45,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45]"
5840,61,1,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 1]"
5841,61,44,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44]"
5842,61,3,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
5843,61,26,"[61, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
5844,61,2,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
5845,61,25,"[61, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
5846,65,65,[65]
5847,65,64,"[65, 64]"
5848,65,66,"[65, 66]"
5849,65,16,"[65, 64, 16]"
5850,65,63,"[65, 64, 63]"
5851,65,17,"[65, 66, 17]"
5852,65,67,"[65, 66, 67]"
5853,65,15,"[65, 64, 63, 15]"
5854,65,38,"[65, 64, 63, 38]"
5855,65,62,"[65, 64, 63, 62]"
5856,65,18,"[65, 66, 17, 18]"
5857,65,40,"[65, 66, 67, 40]"
5858,65,68,"[65, 66, 67, 68]"
5859,65,14,"[65, 64, 63, 62, 14]"
5860,65,60,"[65, 64, 63, 62, 60]"
5861,65,19,"[65, 66, 17, 18, 19]"
5862,65,20,"[65, 66, 17, 18, 20]"
5863,65,41,"[65, 66, 67, 68, 41]"
5864,65,69,"[65, 66, 67, 68, 69]"
5865,65,37,"[65, 64, 63, 62, 60, 37]"
5866,65,59,"[65, 64, 63, 62, 60, 59]"
5867,65,61,"[65, 64, 63, 62, 60, 61]"
5868,65,42,"[65, 66, 67, 68, 69, 42]"
5869,65,70,"[65, 66, 67, 68, 69, 70]"
5870,65,36,"[65, 64, 63, 62, 60, 59, 36]"
5871,65,58,"[65, 64, 63, 62, 60, 59, 58]"
5872,65,73,"[65, 66, 67, 68, 69, 70, 73]"
5873,65,71,"[65, 66, 67, 68, 69, 70, 71]"
5874,65,13,"[65, 64, 63, 62, 60, 59, 58, 13]"
5875,65,57,"[65, 64, 63, 62, 60, 59, 58, 57]"
5876,65,33,"[65, 66, 67, 68, 69, 70, 73, 33]"
5877,65,74,"[65, 66, 67, 68, 69, 70, 73, 74]"
5878,65,32,"[65, 66, 67, 68, 69, 70, 71, 32]"
5879,65,35,"[65, 66, 67, 68, 69, 70, 71, 35]"
5880,65,72,"[65, 66, 67, 68, 69, 70, 71, 72]"
5881,65,12,"[65, 64, 63, 62, 60, 59, 58, 13, 12]"
5882,65,11,"[65, 64, 63, 62, 60, 59, 58, 57, 11]"
5883,65,56,"[65, 64, 63, 62, 60, 59, 58, 57, 56]"
5884,65,75,"[65, 66, 67, 68, 69, 70, 73, 74, 75]"
5885,65,39,"[65, 66, 67, 68, 69, 70, 71, 35, 39]"
5886,65,31,"[65, 66, 67, 68, 69, 70, 71, 72, 31]"
5887,65,10,"[65, 64, 63, 62, 60, 59, 58, 57, 11, 10]"
5888,65,53,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53]"
5889,65,76,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76]"
5890,65,30,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 30]"
5891,65,51,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51]"
5892,65,54,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54]"
5893,65,77,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77]"
5894,65,50,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50]"
5895,65,52,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52]"
5896,65,9,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 9]"
5897,65,55,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 55]"
5898,65,21,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 21]"
5899,65,34,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 34]"
5900,65,78,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78]"
5901,65,29,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 29]"
5902,65,49,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49]"
5903,65,8,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 9, 8]"
5904,65,22,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 22]"
5905,65,23,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 23]"
5906,65,79,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79]"
5907,65,48,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48]"
5908,65,24,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 24]"
5909,65,43,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43]"
5910,65,6,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 6]"
5911,65,7,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 7]"
5912,65,28,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 28]"
5913,65,47,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47]"
5914,65,1,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 1]"
5915,65,44,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44]"
5916,65,5,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
5917,65,46,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
5918,65,2,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 2]"
5919,65,25,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 25]"
5920,65,45,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45]"
5921,65,4,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
5922,65,27,"[65, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
5923,65,3,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 3]"
5924,65,26,"[65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 26]"
5925,70,70,[70]
5926,70,69,"[70, 69]"
5927,70,73,"[70, 73]"
5928,70,71,"[70, 71]"
5929,70,42,"[70, 69, 42]"
5930,70,68,"[70, 69, 68]"
5931,70,33,"[70, 73, 33]"
5932,70,74,"[70, 73, 74]"
5933,70,32,"[70, 71, 32]"
5934,70,35,"[70, 71, 35]"
5935,70,72,"[70, 71, 72]"
5936,70,41,"[70, 69, 68, 41]"
5937,70,67,"[70, 69, 68, 67]"
5938,70,75,"[70, 73, 74, 75]"
5939,70,39,"[70, 71, 35, 39]"
5940,70,31,"[70, 71, 72, 31]"
5941,70,57,"[70, 71, 72, 57]"
5942,70,40,"[70, 69, 68, 67, 40]"
5943,70,66,"[70, 69, 68, 67, 66]"
5944,70,76,"[70, 73, 74, 75, 76]"
5945,70,11,"[70, 71, 72, 57, 11]"
5946,70,56,"[70, 71, 72, 57, 56]"
5947,70,58,"[70, 71, 72, 57, 58]"
5948,70,17,"[70, 69, 68, 67, 66, 17]"
5949,70,65,"[70, 69, 68, 67, 66, 65]"
5950,70,77,"[70, 73, 74, 75, 76, 77]"
5951,70,10,"[70, 71, 72, 57, 11, 10]"
5952,70,12,"[70, 71, 72, 57, 11, 12]"
5953,70,53,"[70, 71, 72, 57, 56, 53]"
5954,70,13,"[70, 71, 72, 57, 58, 13]"
5955,70,59,"[70, 71, 72, 57, 58, 59]"
5956,70,18,"[70, 69, 68, 67, 66, 17, 18]"
5957,70,64,"[70, 69, 68, 67, 66, 65, 64]"
5958,70,21,"[70, 73, 74, 75, 76, 77, 21]"
5959,70,34,"[70, 73, 74, 75, 76, 77, 34]"
5960,70,78,"[70, 73, 74, 75, 76, 77, 78]"
5961,70,30,"[70, 71, 72, 57, 56, 53, 30]"
5962,70,51,"[70, 71, 72, 57, 56, 53, 51]"
5963,70,54,"[70, 71, 72, 57, 56, 53, 54]"
5964,70,36,"[70, 71, 72, 57, 58, 59, 36]"
5965,70,61,"[70, 71, 72, 57, 58, 59, 61]"
5966,70,60,"[70, 71, 72, 57, 58, 59, 60]"
5967,70,19,"[70, 69, 68, 67, 66, 17, 18, 19]"
5968,70,20,"[70, 69, 68, 67, 66, 17, 18, 20]"
5969,70,16,"[70, 69, 68, 67, 66, 65, 64, 16]"
5970,70,63,"[70, 69, 68, 67, 66, 65, 64, 63]"
5971,70,52,"[70, 73, 74, 75, 76, 77, 34, 52]"
5972,70,22,"[70, 73, 74, 75, 76, 77, 78, 22]"
5973,70,23,"[70, 73, 74, 75, 76, 77, 78, 23]"
5974,70,79,"[70, 73, 74, 75, 76, 77, 78, 79]"
5975,70,50,"[70, 71, 72, 57, 56, 53, 51, 50]"
5976,70,9,"[70, 71, 72, 57, 56, 53, 54, 9]"
5977,70,55,"[70, 71, 72, 57, 56, 53, 54, 55]"
5978,70,37,"[70, 71, 72, 57, 58, 59, 60, 37]"
5979,70,62,"[70, 71, 72, 57, 58, 59, 60, 62]"
5980,70,15,"[70, 69, 68, 67, 66, 65, 64, 63, 15]"
5981,70,38,"[70, 69, 68, 67, 66, 65, 64, 63, 38]"
5982,70,24,"[70, 73, 74, 75, 76, 77, 78, 79, 24]"
5983,70,43,"[70, 73, 74, 75, 76, 77, 78, 79, 43]"
5984,70,29,"[70, 71, 72, 57, 56, 53, 51, 50, 29]"
5985,70,49,"[70, 71, 72, 57, 56, 53, 51, 50, 49]"
5986,70,8,"[70, 71, 72, 57, 56, 53, 54, 9, 8]"
5987,70,14,"[70, 71, 72, 57, 58, 59, 60, 62, 14]"
5988,70,1,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 1]"
5989,70,44,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44]"
5990,70,48,"[70, 71, 72, 57, 56, 53, 51, 50, 49, 48]"
5991,70,2,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 2]"
5992,70,25,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 25]"
5993,70,45,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45]"
5994,70,6,"[70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 6]"
5995,70,7,"[70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 7]"
5996,70,28,"[70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 28]"
5997,70,47,"[70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47]"
5998,70,3,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 3]"
5999,70,26,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 26]"
6000,70,46,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46]"
6001,70,5,"[70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
6002,70,4,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46, 4]"
6003,70,27,"[70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46, 27]"
